SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-17-2018,Single Family Residential,80 N High St,Clinton,CT,06413,159250,3,2.0,Clinton,2000,21780,1940,1189,80,,Sold,,,http://www.redfin.com/CT/Clinton/80-N-High-St-06413/home/53953717,Smart MLS,170033720,N,Y,41.286356,-72.530272
PAST SALE,February-28-2018,Single Family Residential,7 Heritage Cir,Clinton,CT,06413,269900,3,1.5,Clinton,1950,40946,1967,1328,138,,Sold,,,http://www.redfin.com/CT/Clinton/7-Heritage-Cir-06413/home/53955557,Smart MLS,170036568,N,Y,41.3139397,-72.5481095
PAST SALE,,Single Family Residential,21 Bamforth Rd,Haddam,CT,06438,281250,2,1.5,,2296,543629,1976,,122,,,,,http://www.redfin.com/CT/Haddam/21-Bamforth-Rd-06438/home/109552955,,,N,Y,41.4725122,-72.5216937
PAST SALE,April-17-2017,Condo/Co-op,101 Country Squire Dr Unit A,Cromwell,CT,06416,84000,2,1.0,Cromwell,980,,1971,1645,86,215,Sold,,,http://www.redfin.com/CT/Cromwell/101-Country-Squire-Dr-06416/unit-A/home/53658419,Smart MLS,G10194404,N,Y,41.603182,-72.692086
PAST SALE,November-30-2017,Condo/Co-op,65 Trolley Crossing Ln #65,Middletown,CT,06457,130000,2,1.5,Middletown,1220,,1987,1418,107,288,Sold,,,http://www.redfin.com/CT/Middletown/65-Trolley-Crossing-Ln-06457/unit-65/home/144524777,Smart MLS,170021080,N,Y,41.5988659,-72.6985215
PAST SALE,April-24-2017,Condo/Co-op,208 Carriage Crossing Ln #208,Middletown,CT,06457,117000,2,2.0,Middletown,950,,1988,1638,123,330,Sold,,,http://www.redfin.com/CT/Middletown/208-Carriage-Crossing-Ln-06457/unit-208/home/144538580,Smart MLS,G10198263,N,Y,41.5865922,-72.7101988
PAST SALE,,Vacant Land,246R Parmelee Hill Rd Unit R,Durham,CT,06422,112000,,,,,213008,,,,,,,,http://www.redfin.com/CT/Durham/246R-Parmelee-Hill-Rd-06422/unit-R/home/109651318,,,N,Y,41.4579865,-72.7034258
PAST SALE,,Single Family Residential,966 E Pond Meadow Rd,Westbrook,CT,06498,425000,3,2.0,,3094,64904,1840,,137,,,,,http://www.redfin.com/CT/Westbrook/966-E-Pond-Meadow-Rd-06498/home/54387802,,,N,Y,41.3307504,-72.4646243
PAST SALE,August-4-2017,Single Family Residential,28 Connally Dr,Old Saybrook,CT,06475,363000,3,2.5,Old Saybrook,1748,52272,1967,1536,208,,Sold,,,http://www.redfin.com/CT/Old-Saybrook/26-Connally-Dr-06475/home/54421351,Smart MLS,N10225545,N,Y,41.30849,-72.3849308
PAST SALE,,Other,284 Winthrop Rd,Deep River,CT,06417,340000,,,,,80150,,,,,,,,http://www.redfin.com/CT/Deep-River/284-Winthrop-Rd-06417/home/106824832,,,N,Y,41.3675375,-72.4805737
PAST SALE,,Condo/Co-op,4 Cherokee Ct,Cromwell,CT,06416,154000,2,3.5,,1234,,1976,,125,,,,,http://www.redfin.com/CT/Cromwell/4-Cherokee-Ct-06416/home/53658508,,,N,Y,41.6111464,-72.6716794
PAST SALE,November-14-2017,Single Family Residential,17 White Birch Trl,Haddam,CT,06441,177000,3,1.0,Higganum,864,15245,1969,1434,205,33,Sold,,,http://www.redfin.com/CT/Higganum/17-White-Birch-Trl-06441/home/53706122,Smart MLS,170012634,N,Y,41.418534,-72.570325
PAST SALE,October-31-2017,Single Family Residential,222 Haddam Quarter Rd,Durham,CT,06422,240000,3,1.5,Durham,1205,99316,1960,1448,199,,Sold,,,http://www.redfin.com/CT/Durham/222-Haddam-Quarter-Rd-06422/home/54014436,Smart MLS,170019755,N,Y,41.4887423,-72.6671801
PAST SALE,December-28-2017,Single Family Residential,46 James Rd E,Durham,CT,06422,298000,4,1.5,Durham,2640,40510,1979,1390,113,,Sold,,,http://www.redfin.com/CT/Durham/46-James-Rd-E-06422/home/54015175,Smart MLS,G10226965,N,Y,41.448713,-72.708847
PAST SALE,August-15-2017,Single Family Residential,36 Ridge Rd,Durham,CT,06422,325000,3,2.5,Durham,3658,221720,1955,1525,89,,Sold,,,http://www.redfin.com/CT/Durham/36-Ridge-Rd-06422/home/54015289,Smart MLS,G10177323,N,Y,41.4460602,-72.6925558
