SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-17-2020,Single Family Residential,1 White Oak Farm Rd,Newtown,CT,06470,430000,4,2.5,Newtown,2306,150282,1978,458,186,,Sold,,,http://www.redfin.com/CT/Newtown/1-White-Oak-Farm-Rd-06470/home/107649180,Smart MLS,170296850,N,Y,41.3644207,-73.3053518
PAST SALE,November-13-2020,Condo/Co-op,285 Bruce Park Ave Unit B,Greenwich,CT,06830,1100000,3,3.0,Greenwich,2205,,2014,339,499,425,Sold,,,http://www.redfin.com/CT/Greenwich/285-Bruce-Park-Ave-06830/unit-B/home/109665780,Smart MLS,170331130,N,Y,41.023625,-73.617815
PAST SALE,August-12-2019,Single Family Residential,18 Austin Dr,Easton,CT,06612,490000,4,3.0,Lower Easton,2615,43124,1949,798,187,,Sold,,,http://www.redfin.com/CT/Easton/18-Austin-Dr-06612/home/107612955,Smart MLS,170175684,N,Y,41.2374012,-73.2663311
PAST SALE,September-15-2021,Single Family Residential,70 Golfview Ter,Fairfield,CT,06825,835000,4,3.5,Stratfield,3586,24393,1958,33,233,,Sold,,,http://www.redfin.com/CT/Fairfield/70-Golfview-Ter-06825/home/107129814,Smart MLS,170419381,N,Y,41.2081837,-73.2366118
PAST SALE,November-16-2017,Single Family Residential,12 Spicewood Ln,Wilton,CT,06897,670000,4,3.0,Wilton,3473,43995,1966,1432,193,,Sold,,,http://www.redfin.com/CT/Wilton/12-Spicewood-Rd-06897/home/107149270,Smart MLS,99178526,N,Y,41.1815484,-73.4072702
PAST SALE,November-30-2017,Single Family Residential,33 Tanglewood Ct,Ridgefield,CT,06877,849885,5,4.5,South Ridgefield,5791,44866,1967,1418,147,,Sold,,,http://www.redfin.com/CT/Ridgefield/33-Tanglewood-Ct-06877/home/53648530,Smart MLS,99191646,N,Y,41.252173,-73.4949652
PAST SALE,January-25-2018,Single Family Residential,13 Douglas Dr,Danbury,CT,06811,360000,4,2.5,King St.,2077,47044,1972,1362,173,,Sold,,,http://www.redfin.com/CT/Danbury/13-Douglas-Dr-06811/home/106997382,Smart MLS,170006930,N,Y,41.4294074,-73.5023974
PAST SALE,September-1-2017,Single Family Residential,41 Old Colony Rd,Stamford,CT,06907,679000,3,3.0,Springdale,2475,37897,1955,1508,274,,Sold,,,http://www.redfin.com/CT/Stamford/41-Old-Colony-Rd-06907/home/107106373,Smart MLS,99187930,N,Y,41.1036895,-73.5200471
PAST SALE,,Condo/Co-op,311 Foxboro Dr,Norwalk,CT,06851,426000,2,2.5,,1304,,1991,,327,,,,,http://www.redfin.com/CT/Norwalk/311-Foxboro-Dr-06851/home/107852905,,,N,Y,41.1598518,-73.4168129
PAST SALE,January-25-2018,Single Family Residential,16 Blaine St,Danbury,CT,06810,183000,4,2.0,Danbury,1438,32234,1909,1362,127,,Sold,,,http://www.redfin.com/CT/Danbury/16-Blaine-St-06810/home/107003004,Smart MLS,99127411,N,Y,41.3953975,-73.4696847
