SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-10-2020,Single Family Residential,16 Apple Dr,Oxford,CT,06478,518000,4,2.5,Oxford,4276,112820,2003,587,121,,Sold,,,http://www.redfin.com/CT/Oxford/16-Apple-Dr-06478/home/54009360,Smart MLS,170250823,N,Y,41.443039,-73.135524
PAST SALE,August-9-2019,Single Family Residential,18 Apple Dr,Oxford,CT,06478,530000,4,2.5,Oxford,4770,95396,2004,801,111,,Sold,,,http://www.redfin.com/CT/Oxford/18-Apple-Dr-06478/home/54009382,Smart MLS,170215195,N,Y,41.443526,-73.13573
PAST SALE,,Condo/Co-op,346 Niblick Ln,Oxford,CT,06478,390000,3,2.0,,2008,,2005,,194,,,,,http://www.redfin.com/CT/Oxford/346-Niblick-Ln-06478/home/54009639,,,N,Y,41.4582623,-73.1040409
PAST SALE,,Condo/Co-op,430 Tee Shot Dr,Oxford,CT,06478,425000,2,2.5,,1590,,2005,,267,,,,,http://www.redfin.com/CT/Oxford/430-Tee-Shot-Dr-06478/home/54009801,,,N,Y,41.4563268,-73.1028642
PAST SALE,,Condo/Co-op,412 Mulligan Dr,Oxford,CT,06478,430000,3,3.5,,2648,,2005,,162,,,,,http://www.redfin.com/CT/Oxford/412-Mulligan-Dr-06478/home/54009773,,,N,Y,41.4566279,-73.102912
PAST SALE,,Condo/Co-op,548 Caddie Ct,Oxford,CT,06478,447000,3,3.0,,2008,,2007,,223,,,,,http://www.redfin.com/CT/Oxford/548-Caddie-Ct-06478/home/54009779,,,N,Y,41.469131,-73.1096273
PAST SALE,February-16-2018,Condo/Co-op,2 Rowland Farm Rd,Oxford,CT,06478,363000,2,2.5,Oxford,4176,,2007,1340,87,130,Sold,,,http://www.redfin.com/CT/Oxford/2-Rowland-Farm-Rd-06478/home/54009905,Smart MLS,99192635,N,Y,41.4604015,-73.1364461
PAST SALE,,Condo/Co-op,622 Troon Ct,Oxford,CT,06478,425000,2,2.0,,2008,,2006,,212,,,,,http://www.redfin.com/CT/Oxford/622-Troon-Ct-06478/home/54009916,,,N,Y,41.4671578,-73.1077654
PAST SALE,,Condo/Co-op,626 Troon Ct,Oxford,CT,06478,411175,2,2.0,,2008,,2006,,205,,,,,http://www.redfin.com/CT/Oxford/626-Troon-Ct-06478/home/54009920,,,N,Y,41.4671455,-73.1077478
PAST SALE,May-15-2018,Single Family Residential,1 Wildflower Dr,Oxford,CT,06478,370000,4,2.5,Oxford,2438,65340,1991,1252,152,,Sold,,,http://www.redfin.com/CT/Oxford/1-Wildflower-Dr-06478/home/54010477,Smart MLS,170059692,N,Y,41.4652525,-73.1248367
PAST SALE,March-27-2020,Single Family Residential,43 Greenbriar Rd,Oxford,CT,06478,268000,3,2.5,Oxford,1294,65775,1986,570,207,,Sold,,,http://www.redfin.com/CT/Oxford/43-Greenbriar-Rd-06478/home/54011005,Smart MLS,170265426,N,Y,41.4557195,-73.1187096
PAST SALE,July-29-2019,Single Family Residential,38 Oakwood Dr,Oxford,CT,06478,345000,4,2.5,Oxford,2760,43560,1972,812,125,,Sold,,,http://www.redfin.com/CT/Oxford/38-Oakwood-Dr-06478/home/54012387,Smart MLS,170199177,N,Y,41.436887,-73.105247
PAST SALE,December-16-2019,Single Family Residential,6 Apple Dr,Oxford,CT,06478,448000,4,3.5,Oxford,2683,108464,2001,672,167,,Sold,,,http://www.redfin.com/CT/Oxford/6-Apple-Dr-06478/home/54013126,Smart MLS,170219350,N,Y,41.4390587,-73.1365971
PAST SALE,July-31-2018,Single Family Residential,31 Larkey Rd,Oxford,CT,06478,325000,2,1.0,Oxford,1344,135036,2000,1175,242,,Sold,,,http://www.redfin.com/CT/Oxford/31-Larkey-Rd-06478/home/54013915,Smart MLS,170090694,N,Y,41.4583158,-73.1258555
PAST SALE,April-6-2018,Condo/Co-op,557 Putting Green Ln #557,Oxford,CT,06478,414500,3,3.0,Oxford,2380,,2008,1291,174,330,Sold,,,http://www.redfin.com/CT/Oxford/557-Putting-Green-Ln-06478/unit-557/home/144511550,Smart MLS,170002037,N,Y,41.4702933,-73.1102153
PAST SALE,June-15-2018,Single Family Residential,412 Mulligan Dr #412,Oxford,CT,06478,430000,3,3.5,Oxford,3448,,2005,1221,125,330,Sold,,,http://www.redfin.com/CT/Oxford/412-Mulligan-Dr-06478/unit-412/home/144532751,Smart MLS,170028781,N,Y,41.4566279,-73.102912
PAST SALE,August-30-2018,Condo/Co-op,672 Championship Dr #672,Oxford,CT,06478,430000,3,2.5,Oxford,2028,,2014,1145,212,329,Sold,,,http://www.redfin.com/CT/Oxford/672-Championship-Dr-06478/unit-672/home/145879567,Smart MLS,170089319,N,Y,41.4676308,-73.1076263
PAST SALE,August-30-2018,Condo/Co-op,626 Troon Ct #626,Oxford,CT,06478,411175,2,2.0,Oxford,2008,,2006,1145,205,330,Sold,,,http://www.redfin.com/CT/Oxford/626-Troon-Ct-06478/unit-626/home/146077069,Smart MLS,170097367,N,Y,41.4671547,-73.1077449
PAST SALE,,Condo/Co-op,1017 TURNBERRY CT #1017,OXFORD,CT,06478,447640,2,2.0,,1671,,2019,,268,,,,,http://www.redfin.com/CT/OXFORD/1017-TURNBERRY-CT-06478/unit-1017/home/170273092,,,N,Y,41.4611,-73.1093
PAST SALE,November-1-2018,Condo/Co-op,83 Dogleg Ct,Oxford,CT,06478,396200,3,2.5,Oxford,2499,,2005,1082,159,320,Sold,,,http://www.redfin.com/CT/OXFORD/83-DOGLEG-CT-06478/home/54009716,Smart MLS,170107673,N,Y,41.460448,-73.109211
PAST SALE,October-20-2017,Single Family Residential,500 Putting Green Ln,Oxford,CT,06478,385000,2,2.0,Oxford,1590,435,2006,1459,242,320,Sold,,,http://www.redfin.com/CT/Oxford/500-Putting-Green-Ln-06478/home/54009518,Smart MLS,N10221659,N,Y,41.4674864,-73.1080069
PAST SALE,February-14-2020,Single Family Residential,50 Patricia Ln,Naugatuck,CT,06770,17500,2,1.0,Naugatuck,780,,1974,612,22,430,Sold,,,http://www.redfin.com/CT/Naugatuck/50-Patricia-Ln-06770/home/54208677,Smart MLS,170253480,N,Y,41.5102213,-73.0520698
PAST SALE,,Single Family Residential,130 Thunderbird Dr,Naugatuck,CT,06770,,2,1.0,,868,,1978,,,,Sold,,,http://www.redfin.com/CT/Naugatuck/130-Thunderbird-Dr-06770/home/54210283,Smart MLS,,N,Y,41.5117098,-73.0538904
PAST SALE,October-2-2019,Condo/Co-op,461 Spring St Unit 6E,Naugatuck,CT,06770,88500,2,1.5,Naugatuck,1008,,1981,747,88,260,Sold,,,http://www.redfin.com/CT/Naugatuck/461-Spring-St-06770/unit-6E/home/54211108,Smart MLS,170149234,N,Y,41.5110133,-73.058298
PAST SALE,June-6-2019,Condo/Co-op,461 Spring St Unit 9F,Naugatuck,CT,06770,102000,2,1.5,Naugatuck,1008,,1981,865,101,280,Sold,,,http://www.redfin.com/CT/Naugatuck/461-Spring-St-06770/unit-9F/home/54211671,Smart MLS,170181331,N,Y,41.5110133,-73.058298
PAST SALE,November-12-2018,Multi-Family (2-4 Unit),38 Elmwood Ave,Waterbury,CT,06710,160000,9,3.0,Waterbury,4010,10018,1925,1071,40,,Sold,,,http://www.redfin.com/CT/Waterbury/38-Elmwood-Ave-06710/home/53668342,Smart MLS,170111721,N,Y,41.567397,-73.049734
PAST SALE,,Multi-Family (2-4 Unit),187 Plaza Ave,Waterbury,CT,06710,102500,8,3.0,,3138,10454,1900,,33,,,,,http://www.redfin.com/CT/Waterbury/187-Plaza-Ave-06710/home/53668740,,,N,Y,41.5685334,-73.0512963
PAST SALE,March-7-2019,Multi-Family (2-4 Unit),149 Waterville St,Waterbury,CT,06710,160000,9,3.0,Waterbury,3384,3920,1893,956,47,,Sold,,,http://www.redfin.com/CT/Waterbury/149-Waterville-St-06710/home/53669296,Smart MLS,170144412,N,Y,41.5634547,-73.051573
PAST SALE,,Multi-Family (2-4 Unit),30 Wyman St,Waterbury,CT,06710,125000,7,3.0,,4029,8712,1900,,31,,,,,http://www.redfin.com/CT/Waterbury/30-Wyman-St-06710/home/53669367,,,N,Y,41.5639734,-73.0502757
PAST SALE,April-13-2018,Single Family Residential,472 Waterville St,Waterbury,CT,06710,155000,3,2.0,Waterbury,1920,14810,2012,1284,81,,Sold,,,http://www.redfin.com/CT/Waterbury/472-Waterville-St-06710/home/53690603,Smart MLS,170047264,N,Y,41.5714746,-73.05084
PAST SALE,June-3-2019,Multi-Family (5+ Unit),164 Chestnut Ave,Waterbury,CT,06710,305000,23,6.0,Waterbury,7815,5662,1914,868,39,,Sold,,,http://www.redfin.com/CT/Waterbury/164-Chestnut-Ave-06710/home/109545966,Smart MLS,170127722,N,Y,41.5642972,-73.0492441
