SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-28-2017,Single Family Residential,76 Beardsley Rd,New Milford,CT,06776,431000,4,3.5,Sun Pond Woods,3272,130680,2000,1512,132,,Sold,,,http://www.redfin.com/CT/New-Milford/76-Beardsley-Rd-06776/home/107708028,Smart MLS,99190469,N,Y,41.5702408,-73.3464841
PAST SALE,,Single Family Residential,247 Upper Grassy Hill Rd,Woodbury,CT,06798,425000,3,2.5,,2691,2487712,1998,,158,,,,,http://www.redfin.com/CT/Woodbury/247-Upper-Grassy-Hill-Rd-06798/home/109703556,,,N,Y,41.5417785,-73.2545131
PAST SALE,,Single Family Residential,11 Woods Edge Rd,Bethlehem,CT,06751,,3,3.5,,2395,71874,1972,,,,Sold,,,http://www.redfin.com/CT/Bethlehem/11-Woods-Edge-Rd-06751/home/107243905,Smart MLS,,N,Y,41.6469415,-73.253292
PAST SALE,September-28-2017,Single Family Residential,274 Lake Plymouth Blvd,Plymouth,CT,06782,273000,3,2.0,Plymouth,2000,11325,1940,1481,137,14,Sold,,,http://www.redfin.com/CT/Plymouth/274-Lake-Plymouth-Blvd-06782/home/107250501,Smart MLS,G10232446,N,Y,41.6499432,-73.0460389
PAST SALE,December-15-2016,Condo/Co-op,472 Evergreen Rd #472,Torrington,CT,06790,111000,3,2.5,Torrington,1888,,1980,1768,59,703,Sold,,,http://www.redfin.com/CT/Torrington/472-Evergreen-Rd-06790/unit-472/home/144533107,Smart MLS,L10114090,N,Y,41.8734394,-73.1060463
PAST SALE,December-30-2016,Condo/Co-op,234 Willow Spgs #234,New Milford,CT,06776,172500,3,1.5,New Milford,1776,,1985,1753,97,250,Sold,,,http://www.redfin.com/CT/New-Milford/234-Willow-Spgs-06776/unit-234/home/144525539,Smart MLS,99161697,N,Y,41.5433277,-73.425501
PAST SALE,February-28-2017,Single Family Residential,1119 Hickory Hill Rd,Thomaston,CT,06787,182000,3,2.0,Thomaston,1672,480902,1975,1693,109,,Sold,,,http://www.redfin.com/CT/Thomaston/1119-Hickory-Hill-Rd-06787/home/107270532,Smart MLS,L10187197,N,Y,41.664631,-73.1237348
PAST SALE,January-13-2017,Single Family Residential,513 Smith Rd,Thomaston,CT,06787,161900,3,1.0,Thomaston,990,17859,1954,1739,164,,Sold,,,http://www.redfin.com/CT/Thomaston/513-Smith-Rd-06787/home/107271341,Smart MLS,W10185288,N,Y,41.6986435,-73.0856971
PAST SALE,January-31-2017,Single Family Residential,303 D Welton Way,Thomaston,CT,06787,273000,3,2.5,Highwood Farms,2316,30056,1999,1721,118,,Sold,,,http://www.redfin.com/CT/Thomaston/303-D-Welton-Way-06787/home/107269699,Smart MLS,L10180612,N,Y,41.6824735,-73.0828843
PAST SALE,January-30-2017,Single Family Residential,105 Buckingham St,Watertown,CT,06779,295000,4,2.5,Oakville,2196,32670,2015,1722,134,,Sold,,,http://www.redfin.com/CT/Watertown/105-Buckingham-St-06779/home/109752310,Smart MLS,99148242,N,Y,41.5899063,-73.0843138
PAST SALE,,Other,197 Sharon Rd,Lakeville,CT,06039,3825000,,,,,626393,,,,,,,,http://www.redfin.com/CT/Lakeville/197-Sharon-Rd-06039/home/107174718,,,N,Y,41.9509721,-73.4370291
PAST SALE,,Condo/Co-op,43 Surrey Ln,Torrington,CT,06790,75000,2,1.5,,1063,,1974,,71,,,,,http://www.redfin.com/CT/Torrington/43-Surrey-Ln-06790/home/107296975,,,N,Y,41.8247427,-73.1204198
PAST SALE,October-24-2016,Single Family Residential,683 Brandy Hill Rd,Torrington,CT,06790,83000,2,1.5,Torrington,864,60112,1993,1820,96,,Sold,,,http://www.redfin.com/CT/Torrington/683-Brandy-Hill-Rd-06790/home/107296399,Smart MLS,L10162456,N,Y,41.8492182,-73.1694179
PAST SALE,June-28-2017,Vacant Land,River Rd,Roxbury,CT,06783,115000,,,Roxbury,,186436,,1573,,,Sold,,,http://www.redfin.com/CT/ROXBURY/RIVER-RD-06783/home/107687829,Smart MLS,99183024,N,Y,41.531034,-73.308712
PAST SALE,,Condo/Co-op,64 Glen Ridge Ct,New Milford,CT,06776,107000,1,1.0,,682,,1991,,157,,,,,http://www.redfin.com/CT/New-Milford/64-Glen-Ridge-Ct-06776/home/107700636,,,N,Y,41.5849603,-73.4239554
PAST SALE,January-30-2017,Single Family Residential,34 Town View Dr,New Milford,CT,06776,225000,3,2.0,New Milford,1446,20037,1977,1722,156,,Sold,,,http://www.redfin.com/CT/New-Milford/34-Town-View-Dr-06776/home/107717495,Smart MLS,99163799,N,Y,41.5693077,-73.4193793
PAST SALE,January-20-2017,Condo/Co-op,65 West St #303,New Milford,CT,06776,73000,1,1.0,New Milford,669,,1987,1732,109,341,Sold,,,http://www.redfin.com/CT/New-Milford/65-West-St-06776/unit-303/home/107714629,Smart MLS,99164846,N,Y,41.572179,-73.410433
PAST SALE,October-15-2018,Vacant Land,49 Candlewood Shr,New Milford,CT,06776,80000,,,Candlewood Lake,,51400,,1099,,25,Sold,,,http://www.redfin.com/CT/New-Milford/49-Candlewood-Shr-06776/home/107691590,Smart MLS,170114663,N,Y,41.5619618,-73.44579
PAST SALE,,Vacant Land,7 Reservoir Rd,New Milford,CT,06776,69000,,,,,73181,,,,,,,,http://www.redfin.com/CT/New-Milford/7-Reservoir-Rd-06776/home/107714840,,,N,Y,41.5879362,-73.3885975
PAST SALE,June-5-2017,Vacant Land,66 2nd Hill Rd,New Milford,CT,06776,32000,,,New Milford,,77972,,1596,,,Sold,,,http://www.redfin.com/CT/New-Milford/66-2nd-Hill-Rd-06776/home/107721037,Smart MLS,99183644,N,Y,41.5887061,-73.3958475
PAST SALE,October-3-2017,Vacant Land,Lot Fordyce Rd,New Milford,CT,06776,60000,,,New Milford,,101059,,1476,,,Sold,,,http://www.redfin.com/CT/New-Milford/Lot-Fordyce-Rd-06776/home/144523356,Smart MLS,99169091,N,Y,41.566511,-73.401815
PAST SALE,December-9-2016,Single Family Residential,205 Millard St,Torrington,CT,06790,127900,4,2.0,Torrington,1838,6098,1950,1774,70,,Sold,,,http://www.redfin.com/CT/Torrington/205-Millard-St-06790/home/107291800,Smart MLS,G10144084,N,Y,41.8155955,-73.132319
PAST SALE,January-27-2017,Multi-Family (2-4 Unit),2 High St,Torrington,CT,06790,51000,,,Torrington,3176,6534,1910,1725,16,,Sold,,,http://www.redfin.com/CT/Torrington/2-High-St-06790/home/107284956,Smart MLS,G10185808,N,Y,41.8042566,-73.1318557
PAST SALE,,Other,278 Tuttle Rd,Woodbury,CT,06798,100000,,,,,190357,,,,,,,,http://www.redfin.com/CT/Woodbury/278-Tuttle-Rd-06798/home/107122347,,,N,Y,41.529306,-73.1829829
PAST SALE,,Vacant Land,KIMBERLY LN,WOODBURY,CT,06798,225000,,,,,3535765,,,,,,,,http://www.redfin.com/CT/WOODBURY/KIMBERLY-LN-06798/home/143833187,,,N,Y,41.567596,-73.164476
PAST SALE,,Vacant Land,127 River Rd,Roxbury,CT,06783,,,,,,1630015,,,,,Sold,,,http://www.redfin.com/CT/Roxbury/127-River-Rd-06783/home/109770707,Smart MLS,,N,Y,41.537652,-73.3187595
PAST SALE,December-30-2016,Single Family Residential,47 Raiano St,Torrington,CT,06790,71000,3,1.0,Torrington,952,5227,1950,1753,75,,Sold,,,http://www.redfin.com/CT/Torrington/47-Raiano-St-06790/home/107286968,Smart MLS,L10154192,N,Y,41.7953589,-73.1127786
PAST SALE,January-25-2017,Single Family Residential,121 Barton St,Torrington,CT,06790,145000,3,1.0,Torrington,1347,10018,1932,1727,108,,Sold,,,http://www.redfin.com/CT/Torrington/121-Barton-St-06790/home/107293868,Smart MLS,G10146057,N,Y,41.8038772,-73.1068146
PAST SALE,November-30-2016,Condo/Co-op,333 Hillside Ave #5,Torrington,CT,06790,53000,2,1.0,Torrington,1080,,1988,1783,49,198,Sold,,,http://www.redfin.com/CT/Torrington/333-Hillside-Ave-06790/unit-5/home/107283868,Smart MLS,L10128618,N,Y,41.8000728,-73.1088893
PAST SALE,December-6-2016,Multi-Family (2-4 Unit),309 E Elm St,Torrington,CT,06790,43900,,,Torrington,2419,7405,1939,1777,18,,Sold,,,http://www.redfin.com/CT/Torrington/309-E-Elm-St-06790/home/107285205,Smart MLS,G10175908,N,Y,41.8080027,-73.1150304
PAST SALE,December-2-2016,Multi-Family (2-4 Unit),345 Main St,Torrington,CT,06790,189000,5,3.0,Torrington,4641,4356,1900,1781,41,,Sold,,,http://www.redfin.com/CT/Torrington/345-Main-St-06790/home/144522928,Smart MLS,L10178199,N,Y,41.807524,-73.1214758
PAST SALE,October-28-2016,Single Family Residential,329 Newfield Rd,Torrington,CT,06790,130000,3,2.0,Torrington,1134,12196,1930,1816,115,,Sold,,,http://www.redfin.com/CT/Torrington/329-Newfield-Rd-06790/home/107290779,Smart MLS,L10130877,N,Y,41.8254871,-73.1213836
PAST SALE,,Condo/Co-op,73 Main St S Unit 1A,Woodbury,CT,06798,400000,,,,2588,,1940,,155,,,,,http://www.redfin.com/CT/Woodbury/73-Main-St-S-06798/unit-1A/home/107120562,,,N,Y,41.5482367,-73.2062499
